,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,0.05329201,0.05479185,0.055639163,0.05462989,0.055956762,0.056964196,0.054753892,0.05529447,0.055825584,0.053695634,0.05540684,0.051757473,0.0557426,0.055215076,0.05368181,0.054868974,0.05554205,0.05778889
1,0.052261136,0.05669206,0.055955224,0.057567913,0.05615889,0.057417408,0.057301875,0.056909222,0.058973763,0.058753006,0.05712521,0.05539058,0.060980372,0.05850679,0.056229394,0.057709605,0.06006544,0.058810297
2,0.057594527,0.055942222,0.057755496,0.053643405,0.05591307,0.05819651,0.056489736,0.05829004,0.05420009,0.06157394,0.057970304,0.058912277,0.057775855,0.057543732,0.056276128,0.054712877,0.059077013,0.058520116
3,0.057674646,0.05900773,0.059150927,0.057268735,0.05978744,0.059382994,0.056814473,0.06025716,0.057669435,0.057279866,0.059553325,0.055562522,0.054138385,0.05521596,0.055872317,0.056377925,0.056767832,0.05688746
4,0.056899335,0.054740753,0.056001585,0.056538086,0.0578849,0.05570531,0.055680778,0.05325687,0.056730747,0.056978926,0.057202697,0.055667106,0.057188913,0.05955939,0.055729233,0.057729196,0.057437673,0.057048526
5,0.056281433,0.055984803,0.0604283,0.05677797,0.05800736,0.05716439,0.056533933,0.056862127,0.057436638,0.056643993,0.058712825,0.059501097,0.060445,0.05653218,0.05449761,0.054783083,0.055446815,0.05652966
6,0.0536418,0.05463243,0.056074694,0.056745324,0.053269822,0.05554326,0.052800287,0.056368764,0.0563234,0.05668327,0.05445298,0.057713266,0.055334203,0.056215186,0.055690326,0.05606334,0.05953436,0.05492415
7,0.056458905,0.052466214,0.05283241,0.052484337,0.05572688,0.05555072,0.055377025,0.057305254,0.057448585,0.056770634,0.055853978,0.058122445,0.056769032,0.054562915,0.051624365,0.055286642,0.055181544,0.05537767
8,0.052081656,0.056801688,0.056614738,0.05714531,0.055566404,0.05834548,0.05556238,0.055711724,0.05706479,0.05670202,0.054690327,0.051847856,0.059491456,0.056948155,0.054820526,0.054458342,0.0545275,0.056768004
9,0.051716555,0.056084093,0.05703744,0.05573177,0.05631557,0.05716798,0.056764383,0.056264773,0.05779348,0.05797509,0.056095388,0.057066478,0.057101145,0.056669008,0.058507748,0.057826404,0.056777857,0.05777674
10,0.056418277,0.05699056,0.057369314,0.057868667,0.0579233,0.05783897,0.058110338,0.053626888,0.05826662,0.05908718,0.059801467,0.058377508,0.05710158,0.055002797,0.0573223,0.055860322,0.051637415,0.05494326
11,0.056582138,0.05699294,0.056637447,0.05614577,0.05847743,0.05256013,0.0571148,0.05827691,0.057695232,0.057587087,0.05421289,0.056160007,0.057357248,0.056957547,0.052540395,0.05715086,0.056089666,0.056044478
12,0.056369685,0.057179634,0.059003673,0.05437828,0.055584062,0.058907352,0.05884197,0.054237995,0.053981576,0.058275256,0.057669275,0.06011512,0.058885004,0.057992555,0.058610063,0.055967394,0.05271559,0.056500763
13,0.056483943,0.05692792,0.05699062,0.054477897,0.055191785,0.057252016,0.05655894,0.05156759,0.055039596,0.055210333,0.055044033,0.05636578,0.05138606,0.055697396,0.055468287,0.051534373,0.054074872,0.053828035
14,0.05433316,0.0561599,0.05541229,0.055774055,0.059083607,0.059133887,0.059539605,0.05518715,0.058623753,0.059009675,0.058418896,0.054280996,0.057954546,0.055852704,0.052852288,0.055590842,0.058564138,0.05687856
15,0.05474609,0.05704247,0.05775208,0.05856456,0.05653724,0.056447655,0.05585721,0.05576165,0.056650892,0.05527074,0.0583643,0.059385967,0.055636384,0.056192044,0.058819525,0.05547355,0.057912517,0.05528875
16,0.055685297,0.056922957,0.057589393,0.056995597,0.05699473,0.057542667,0.05440266,0.052490965,0.051838048,0.055466443,0.053309765,0.05141356,0.053488676,0.055311464,0.05459052,0.05475727,0.05548733,0.055548664
17,0.053571213,0.054218397,0.052561834,0.054436423,0.055559475,0.054363005,0.05440637,0.055068575,0.056441512,0.05577398,0.05524288,0.056322526,0.05371592,0.05510553,0.053233627,0.054459043,0.057214495,0.054660503
18,0.054232493,0.057041507,0.057090268,0.053419814,0.05345043,0.05379961,0.055416323,0.054157507,0.055875994,0.0531416,0.051538583,0.05624053,0.056776837,0.05685787,0.05493882,0.054756697,0.052183706,0.055856735
19,0.050654024,0.052097257,0.051017296,0.054183353,0.054169785,0.05163487,0.053910628,0.054459397,0.05384029,0.05050757,0.053302377,0.054116376,0.052393466,0.05480529,0.05158169,0.05308754,0.0534468,0.054279663
20,0.052899044,0.052995343,0.054303322,0.05553521,0.056175876,0.058776982,0.055949405,0.057992604,0.05845873,0.056364242,0.058399506,0.057465088,0.060273673,0.056723647,0.057480965,0.05569218,0.054275326,0.056927532
21,0.051881924,0.05621032,0.053152673,0.055041093,0.052530754,0.053790182,0.05284691,0.053332377,0.050723005,0.05246438,0.05082751,0.05206947,0.0529332,0.052885655,0.05583337,0.05222742,0.051176067,0.053865094
22,0.04959629,0.053292558,0.050486807,0.05329921,0.054399606,0.053760532,0.05060146,0.05327935,0.05297166,0.052912958,0.0531139,0.052466176,0.053130195,0.05181982,0.052674342,0.05442488,0.053961623,0.057922576
23,0.053703617,0.055132356,0.055511918,0.05386245,0.051262148,0.054683357,0.053853154,0.05151488,0.055862326,0.0524914,0.054619737,0.05270135,0.054568347,0.056120373,0.055892464,0.054967243,0.055394806,0.05539342
24,0.05471452,0.052819967,0.055130754,0.053866714,0.054621264,0.05422754,0.055157084,0.054396834,0.054607373,0.05407994,0.053745113,0.055901416,0.053568173,0.053831898,0.054441977,0.05390082,0.054683056,0.050860655
25,0.05401664,0.054175664,0.053087898,0.053654835,0.056116663,0.05235831,0.0537543,0.052222583,0.052742016,0.053021003,0.054085657,0.052888487,0.054093562,0.056778695,0.052369777,0.054604776,0.05116027,0.05353028
26,0.052505843,0.052054524,0.05100722,0.05292119,0.0519864,0.052305646,0.05187211,0.053145237,0.05233154,0.052609973,0.054727767,0.05288187,0.054784358,0.051732887,0.052364487,0.05136892,0.050135143,0.05042247
27,0.051647898,0.054095,0.056287527,0.054509383,0.052848227,0.054623734,0.050246745,0.049978085,0.053745955,0.051764958,0.052046936,0.051109213,0.05228356,0.05290957,0.055349637,0.050091833,0.05244366,0.051820997
28,0.056320988,0.05399709,0.053473912,0.053819805,0.05406518,0.055725906,0.057379577,0.05513428,0.055152316,0.057498515,0.05477364,0.05438511,0.055252746,0.05520744,0.053209383,0.051798582,0.054125857,0.054719713
29,0.053171642,0.0532,0.05258125,0.05238057,0.054266017,0.0522513,0.056739617,0.05189991,0.05256825,0.056502867,0.051668152,0.052300185,0.05309275,0.055045415,0.055168517,0.057683747,0.054996833,0.054995462
30,0.055433128,0.054967504,0.054413382,0.055046227,0.053767383,0.057716437,0.05438847,0.055025917,0.054307237,0.054969158,0.054386437,0.05687995,0.05367645,0.056008186,0.051227152,0.051979184,0.053674586,0.051061813
31,0.05141682,0.050635137,0.05069381,0.052950352,0.051874943,0.05038515,0.05210061,0.05114489,0.05132671,0.050991554,0.050880663,0.05192814,0.051508028,0.0520395,0.054073147,0.05258783,0.054134265,0.05349323
32,0.053807847,0.054518156,0.053271487,0.05395072,0.054883435,0.059195787,0.053692188,0.053940564,0.05384766,0.05382189,0.05582597,0.053443935,0.0543055,0.05468801,0.057474572,0.052570447,0.054397546,0.05398939
33,0.051942095,0.056598343,0.05217061,0.05319299,0.05331739,0.055257197,0.054843716,0.05350252,0.052721128,0.05266908,0.05390833,0.05459854,0.055267226,0.05539812,0.054908767,0.054627486,0.057327826,0.05561033
34,0.056852736,0.055538237,0.054499514,0.056391504,0.056846604,0.054514166,0.055074982,0.056940734,0.054786656,0.051107205,0.053151596,0.05122208,0.051555485,0.05253642,0.05781339,0.052984208,0.056066606,0.05203924
35,0.05274189,0.05377182,0.052598484,0.052483477,0.05229312,0.052645855,0.053031825,0.052599926,0.05675953,0.051936094,0.052196484,0.052159507,0.051704247,0.05008671,0.050174754,0.051965617,0.051576503,0.052603837
36,0.051466763,0.053158805,0.054266356,0.054958634,0.054961346,0.056491613,0.051324237,0.052863225,0.052769575,0.053141862,0.051258255,0.050560575,0.05124391,0.050475985,0.05261562,0.05073559,0.051167063,0.0518466
37,0.050573833,0.052157532,0.05196097,0.052336525,0.05376225,0.05617004,0.05578743,0.05305289,0.05326256,0.052347213,0.05170381,0.053414185,0.051883083,0.055170424,0.05674833,0.05379459,0.054601274,0.054356985
38,0.052633245,0.05525067,0.052873597,0.053428896,0.051754296,0.05321181,0.051017173,0.050103623,0.051138483,0.05165599,0.05074222,0.049704447,0.051227454,0.05140046,0.052557148,0.050860636,0.051123843,0.050902966
39,0.05163524,0.05187062,0.05205688,0.053131957,0.052508406,0.057189997,0.052894693,0.053603407,0.05390752,0.055858504,0.05329049,0.055217523,0.051565997,0.053486608,0.055448767,0.054878846,0.05520089,0.053528693
40,0.05643868,0.055619393,0.052053694,0.0552914,0.055920582,0.050444625,0.05158416,0.05319895,0.051241998,0.05141174,0.055664476,0.05398391,0.056949288,0.05760828,0.05497508,0.057002917,0.05248765,0.052886706
