,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,0.058658388,0.054338627,0.053021636,0.054842755,0.055398777,0.05592897,0.05427504,0.05503942,0.05539826,0.05860707,0.058131814,0.053354945,0.05321135,0.05393768,0.05551407,0.053319003,0.056509133,0.05294685
1,0.056162596,0.055576038,0.0567131,0.054841146,0.056339584,0.05642542,0.056679875,0.058443896,0.057168987,0.05697217,0.057246108,0.060641754,0.059427276,0.059319768,0.05768475,0.05743378,0.05761844,0.057461698
2,0.059882116,0.056778345,0.056151647,0.05888876,0.05702962,0.058519453,0.057435974,0.059316155,0.058593772,0.05892464,0.058264006,0.060278874,0.05690083,0.059411503,0.057569347,0.059124198,0.059263714,0.059194453
3,0.059108414,0.05777355,0.0575279,0.058998175,0.058185358,0.059480272,0.059969623,0.059328157,0.05778357,0.058128178,0.060238782,0.056976523,0.055718515,0.057124197,0.05896019,0.054859586,0.056239467,0.057313006
4,0.055625092,0.056471482,0.055505637,0.05497632,0.05431824,0.05417781,0.056045964,0.054684024,0.056536347,0.055975538,0.055714555,0.059305683,0.05622019,0.05836063,0.058615502,0.059363265,0.059159297,0.057913423
5,0.058156528,0.058835145,0.057642385,0.059332162,0.057185724,0.057924546,0.057943463,0.057851527,0.056488983,0.0568837,0.059930965,0.055865005,0.058306016,0.05818997,0.055609103,0.055319663,0.05427026,0.054734662
6,0.057819143,0.054236807,0.05410169,0.057552528,0.055447172,0.05407763,0.054528564,0.055833336,0.056981854,0.054948185,0.0567124,0.053398892,0.054467734,0.05674,0.054998502,0.057054326,0.059089147,0.05465375
7,0.057450254,0.054184027,0.056868773,0.058012288,0.053649083,0.05438246,0.056583196,0.054529533,0.05591682,0.056916315,0.054932654,0.05659209,0.0558961,0.053772584,0.055870716,0.054789837,0.056355577,0.05765789
8,0.05606264,0.056098748,0.053848036,0.05376908,0.054194648,0.054204393,0.055762976,0.056385025,0.057652853,0.054122712,0.054641988,0.054237287,0.057780024,0.056488425,0.05664571,0.054074902,0.056238998,0.055003136
9,0.05708093,0.054336786,0.057445183,0.055743854,0.05489243,0.054946348,0.05423429,0.05377356,0.055910606,0.056473445,0.05496916,0.05540108,0.054153245,0.05804621,0.05601124,0.053607397,0.0538859,0.054575834
10,0.05681118,0.05585724,0.056037623,0.05548561,0.059120867,0.05628931,0.05511013,0.0562258,0.054087788,0.05392541,0.053637963,0.054664906,0.05417393,0.055525202,0.054845214,0.055978682,0.05558135,0.054863166
11,0.05646111,0.054622658,0.057888884,0.05814887,0.05749425,0.056920078,0.054870453,0.05563489,0.05739541,0.05595432,0.057881292,0.058582015,0.05622322,0.056093704,0.055519495,0.054629806,0.055196594,0.055725075
12,0.055912834,0.05820192,0.056725062,0.056941986,0.060013335,0.058726843,0.05653404,0.056500204,0.055986065,0.055508558,0.055248458,0.054789484,0.0562297,0.054027762,0.055396754,0.055396378,0.054102972,0.052903414
13,0.05421157,0.055825513,0.053913392,0.056384377,0.054074567,0.05556882,0.055232834,0.055199526,0.05681388,0.05696722,0.056289367,0.05514591,0.057325367,0.05628557,0.05483474,0.055680033,0.054633297,0.056610074
14,0.055610415,0.05700792,0.05626725,0.057027515,0.057465244,0.06028309,0.05789219,0.059371546,0.058146637,0.056613605,0.058458213,0.056953374,0.055359248,0.05498691,0.056718726,0.056063414,0.052198347,0.054833923
15,0.05482326,0.055279307,0.05513361,0.056693267,0.055668596,0.05702144,0.056997508,0.056002688,0.057440165,0.058908027,0.060329795,0.060801648,0.060851887,0.061558463,0.060148444,0.062254157,0.0603305,0.060279112
16,0.057873495,0.05729124,0.058203205,0.059176717,0.05659986,0.056270875,0.05879471,0.058757182,0.05910698,0.05621638,0.05802862,0.057736166,0.05865397,0.05812185,0.055907596,0.055871084,0.055078045,0.058730166
