,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,0.05143484,0.055531792,0.05605643,0.055451676,0.05638817,0.05740897,0.056035254,0.05584387,0.055903323,0.057093747,0.056362752,0.056379113,0.056883257,0.056383137,0.057331804,0.05696964,0.05708458,0.057043225
1,0.052679814,0.05659898,0.05625831,0.056640744,0.0563188,0.055683296,0.057104874,0.05630845,0.05733305,0.056962788,0.054684192,0.055247948,0.056405887,0.056775056,0.05702083,0.05553512,0.05558698,0.055290475
2,0.05081167,0.055942956,0.056986384,0.05547749,0.056225937,0.056309752,0.05745181,0.05865769,0.057532854,0.05633849,0.05618143,0.057445098,0.05624543,0.05507611,0.057386026,0.056383524,0.05628202,0.05698933
3,0.05298617,0.056091245,0.05732137,0.0553221,0.055983663,0.054475162,0.05686125,0.05601525,0.05661289,0.055032346,0.05615217,0.055740934,0.055438492,0.056694124,0.05543145,0.054798488,0.056483537,0.054790825
4,0.0497811,0.055112373,0.054000016,0.056830794,0.05768707,0.055043302,0.057788115,0.05457484,0.05647548,0.0568243,0.05358569,0.056890767,0.057462893,0.055776104,0.057551492,0.055710334,0.055309083,0.056743313
5,0.051124346,0.055715546,0.056567427,0.05646413,0.055244554,0.05721484,0.054525286,0.055173237,0.056928307,0.05532073,0.055397116,0.053639162,0.05429354,0.055085182,0.052916866,0.054158594,0.053502824,0.05340289
6,0.050929744,0.054499853,0.053900354,0.05355769,0.05370967,0.053594,0.053215746,0.054320596,0.054375313,0.05453365,0.053460527,0.052141953,0.053316865,0.053000435,0.05529129,0.053548697,0.054049145,0.053084463
7,0.049946178,0.05373471,0.053846166,0.052882474,0.054365,0.054953024,0.05269934,0.05347311,0.052846733,0.053064764,0.054330245,0.0535949,0.053756375,0.054049086,0.05398414,0.054399993,0.053917684,0.055030648
8,0.05581635,0.054200448,0.054054093,0.055115793,0.053239774,0.05334287,0.053797115,0.052925806,0.053310826,0.052829172,0.05304317,0.052160762,0.05481524,0.053039923,0.052949414,0.053294633,0.053733382,0.05339993
9,0.050014324,0.055741888,0.053508658,0.054750685,0.054862674,0.054446068,0.05420753,0.053520653,0.05496268,0.05337331,0.054316565,0.053638864,0.055229302,0.055179916,0.05349018,0.05492215,0.053134892,0.053033702
10,0.05002695,0.05303438,0.053523242,0.0536839,0.053957466,0.05368885,0.054031383,0.0530371,0.054361578,0.05530255,0.05414795,0.05457384,0.05477304,0.05442807,0.053774543,0.05558779,0.054981206,0.056236796
11,0.05718906,0.05571947,0.055472005,0.05579815,0.056318227,0.055929907,0.057071414,0.058717024,0.056699485,0.05752344,0.057001576,0.05749724,0.05749629,0.057503056,0.056472465,0.055417847,0.055712543,0.055775985
12,0.05134595,0.055864945,0.056404337,0.058508508,0.057096638,0.056152746,0.056495067,0.05684192,0.056439526,0.0542449,0.05439382,0.054209415,0.05399889,0.05494406,0.053793468,0.053632583,0.05446706,0.05423214
13,0.050627805,0.05467581,0.05496927,0.055102732,0.057915263,0.05537038,0.055837616,0.05558834,0.055485893,0.058156405,0.056469027,0.057638977,0.05838869,0.05841308,0.059820037,0.05783018,0.059499033,0.057564244
14,0.05373796,0.058946,0.058115095,0.056772277,0.05792307,0.057015482,0.059128556,0.05736905,0.057381235,0.055186972,0.05666897,0.05522101,0.05490653,0.05627784,0.057392623,0.056516316,0.056218397,0.05552413
15,0.050968714,0.056135915,0.056286644,0.055417698,0.055792335,0.05596818,0.057639983,0.05651244,0.05555935,0.058874927,0.056373637,0.056007747,0.055476815,0.055398896,0.05547678,0.05440872,0.056682285,0.055149496
16,0.05368307,0.056578875,0.055301577,0.056397155,0.056072816,0.056073934,0.055571258,0.055155095,0.055290665,0.053702552,0.055033114,0.05457068,0.05536263,0.052598376,0.053220402,0.054721087,0.053941477,0.05572343
17,0.051671226,0.055310465,0.0563118,0.054673497,0.055378623,0.056189314,0.05672148,0.055316158,0.05465741,0.056285236,0.056297276,0.05557803,0.0577588,0.057794664,0.054755483,0.054495092,0.05588566,0.055194546
18,0.05157311,0.05442001,0.056356616,0.056397375,0.0543133,0.05373311,0.053859375,0.054429892,0.05473245,0.05488911,0.054126013,0.055319905,0.054791786,0.054555457,0.055919696,0.05499561,0.0528636,0.053727727
19,0.047818445,0.051413383,0.051147535,0.05301352,0.053903088,0.052822538,0.053036343,0.053145435,0.055021998,0.054551307,0.054340366,0.054826505,0.055338223,0.055007964,0.054706525,0.0563102,0.056424342,0.057089303
20,0.05213714,0.056495376,0.05630248,0.058172774,0.05595644,0.05715118,0.055170562,0.05581389,0.056087248,0.055199828,0.052818995,0.05445824,0.052990846,0.053445324,0.054306477,0.055409532,0.053953085,0.05516036
21,0.05055143,0.055021435,0.05443805,0.055947077,0.0548198,0.054915376,0.05308395,0.05391595,0.052970897,0.05386513,0.055482253,0.053682975,0.05304288,0.052862458,0.052965444,0.053177573,0.053241994,0.051820144
22,0.049172767,0.05341651,0.05311424,0.053753685,0.053229924,0.053560168,0.054313786,0.055985935,0.054297358,0.05444052,0.055081844,0.053973988,0.056131534,0.053829834,0.05409799,0.053925782,0.054797444,0.055123966
23,0.05057662,0.054293867,0.053499717,0.052872933,0.053447083,0.054566637,0.054880884,0.05266906,0.0541008,0.05455485,0.055170555,0.053679377,0.053649325,0.054312907,0.05396916,0.054246325,0.0536533,0.054429844
24,0.05342503,0.057622183,0.054763168,0.055695616,0.05653742,0.056012653,0.05636207,0.056991983,0.05836913,0.057199743,0.057499915,0.05591211,0.05759476,0.056005504,0.054749098,0.057541363,0.055373438,0.0549349
