,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,0.055838645,0.05562536,0.056664515,0.056284733,0.05534113,0.057010084,0.05560128,0.055697724,0.056329485,0.057476543,0.056029864,0.056821574,0.05660655,0.055740632,0.056453772,0.053738423,0.05688484,0.056798596
1,0.057431374,0.05718609,0.05684405,0.05692304,0.054415405,0.056474667,0.057465512,0.0575031,0.057012077,0.057960384,0.057019282,0.0576652,0.057787113,0.057375405,0.057394266,0.057639003,0.057400767,0.05490097
2,0.057207093,0.057555936,0.05777921,0.05838809,0.057830445,0.05872317,0.057710633,0.05736288,0.05566257,0.058420524,0.0581543,0.055979878,0.05860401,0.057435602,0.058790088,0.05545553,0.057880186,0.057660427
3,0.058304384,0.05800498,0.057460673,0.05751019,0.05701254,0.056769352,0.057172757,0.055286054,0.055058822,0.057118863,0.05783173,0.05615355,0.05670168,0.05718352,0.05668466,0.05674863,0.05626202,0.056136645
4,0.05567168,0.05606194,0.056120317,0.053411063,0.05645592,0.05687183,0.055749364,0.055955652,0.056639057,0.05681211,0.056608792,0.056600068,0.056826096,0.057140104,0.057850648,0.057733517,0.05825218,0.058219023
5,0.057775903,0.057404265,0.055655796,0.05530842,0.05744355,0.05711621,0.055271048,0.05672818,0.056788158,0.05664463,0.056808807,0.056189805,0.054315966,0.054193933,0.0560488,0.05628323,0.056388885,0.056889437
6,0.054056935,0.055146363,0.05634863,0.05587381,0.05570486,0.05517615,0.055526767,0.055259272,0.05483401,0.05553176,0.054768756,0.053144768,0.054976955,0.055578426,0.055454623,0.05568209,0.055427253,0.055500265
7,0.05546096,0.055733986,0.05589738,0.055774976,0.055339053,0.056123,0.055191204,0.05620903,0.056167435,0.056216005,0.056342043,0.05537668,0.0559496,0.05658244,0.055329803,0.056120735,0.056636114,0.05704627
8,0.055943035,0.05616474,0.055526838,0.05567764,0.05601059,0.05607504,0.056006722,0.05605977,0.05566615,0.055558972,0.056054365,0.055562504,0.056810565,0.05630484,0.05610005,0.05632944,0.055467144,0.056425594
9,0.055830594,0.05643596,0.05625483,0.056336246,0.05537781,0.05580116,0.05627783,0.05688266,0.05410711,0.056254193,0.056943513,0.056775272,0.05559323,0.054528844,0.057022337,0.057182048,0.05711558,0.05504562
10,0.057189457,0.05724111,0.058242377,0.057164818,0.057905067,0.057936642,0.05771487,0.05731357,0.057164874,0.057829447,0.05710752,0.057604373,0.056879144,0.056920666,0.056630388,0.057024676,0.056337226,0.05664784
11,0.056078356,0.056298763,0.056388404,0.05628811,0.057575766,0.055608395,0.05725285,0.055454515,0.057958156,0.05763787,0.057604443,0.058422945,0.05604701,0.05677031,0.058173586,0.059379477,0.059425984,0.058569297
12,0.05779911,0.058931835,0.058750838,0.05840807,0.05814881,0.057796843,0.055858955,0.057278052,0.0574304,0.057614777,0.057110637,0.056786906,0.057234794,0.05709261,0.056786668,0.05613616,0.056333452,0.0560388
13,0.054462314,0.057155292,0.055621363,0.05634851,0.056092,0.05612504,0.055790942,0.055620465,0.055283085,0.05573879,0.054405045,0.055048823,0.05479078,0.055361047,0.054833557,0.05530839,0.054762185,0.054599456
14,0.054863185,0.054624673,0.05501867,0.054783307,0.055347614,0.05321811,0.055087306,0.05530681,0.053243004,0.05408581,0.054244637,0.054128733,0.05439598,0.054654367,0.05465037,0.055585347,0.05511512,0.053711854
