,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,0.032574266,0.05553905,0.058206428,0.055987768,0.05680974,0.05692689,0.057338722,0.05654212,0.055543724,0.056465443,0.05735928,0.057073962,0.056615327,0.056732275,0.057330575,0.058153737,0.056570087,0.056744386
1,0.037490647,0.057358477,0.057490166,0.056337442,0.0567857,0.05730128,0.057973977,0.05777861,0.057455927,0.057201713,0.056931976,0.056424484,0.056022834,0.05729252,0.056591354,0.05701551,0.0553332,0.055323754
2,0.032648444,0.05612725,0.05588945,0.05745874,0.056269202,0.056342836,0.05339724,0.055345472,0.053837694,0.056566548,0.056422807,0.056144807,0.055531144,0.056007843,0.05520863,0.0562175,0.056067117,0.056868054
3,0.031761546,0.057816282,0.05627457,0.05600635,0.05599455,0.05498216,0.054211866,0.056319613,0.054891113,0.054486744,0.05560135,0.05399621,0.05472411,0.05419861,0.054682083,0.05547475,0.057068057,0.05568029
4,0.036739808,0.05711268,0.055056274,0.056470115,0.055787235,0.056193653,0.05584022,0.05661965,0.054680385,0.055766474,0.05578302,0.055784672,0.055636633,0.055304207,0.054665636,0.056059733,0.05596208,0.05710755
5,0.032544598,0.05574433,0.056083307,0.056276698,0.055054042,0.054741852,0.05602272,0.05435653,0.055075422,0.05448736,0.055552363,0.055056036,0.054852456,0.055929415,0.056027304,0.05654551,0.055952605,0.05711016
6,0.05759421,0.05544537,0.05592574,0.057020362,0.056353964,0.05471123,0.05676248,0.054944206,0.055807758,0.054929335,0.05565139,0.054436825,0.0558988,0.055926096,0.056083776,0.055955958,0.054933947,0.05733554
7,0.035236064,0.056880813,0.05854208,0.057867613,0.056266233,0.056816537,0.056242708,0.05484495,0.055099502,0.055292953,0.055047918,0.053608667,0.055086095,0.05579849,0.05513732,0.054142937,0.05645344,0.056003887
8,0.030275827,0.055117942,0.055405293,0.055731237,0.05588196,0.056516703,0.054150272,0.05288225,0.053151447,0.05510011,0.055136006,0.054252326,0.0530518,0.055086046,0.052882962,0.054259248,0.054694742,0.05365263
9,0.055656683,0.054795884,0.052786466,0.05448487,0.05253271,0.055331934,0.053822882,0.05474196,0.055275943,0.052858043,0.052191988,0.05439309,0.054604292,0.054751735,0.05387127,0.055184636,0.0542171,0.055298395
10,0.03400954,0.055084266,0.054795206,0.054727193,0.05540183,0.054136194,0.05681732,0.052841686,0.057711486,0.055292707,0.055157434,0.05529525,0.05676873,0.054659355,0.054753635,0.057096966,0.05631834,0.055980172
11,0.033456553,0.057371087,0.05628777,0.056988675,0.057156064,0.05675174,0.05567191,0.056763683,0.05768271,0.05522417,0.054928537,0.054983575,0.057054184,0.055313174,0.05519227,0.055488255,0.054690745,0.056662068
12,0.041889403,0.056357227,0.05643082,0.057860546,0.05633773,0.057048686,0.05689232,0.05660021,0.0557165,0.05565832,0.05481528,0.05479699,0.05420901,0.057925776,0.054301582,0.056306917,0.056558233,0.05592612
13,0.036575712,0.055298414,0.055350155,0.05501659,0.05476256,0.0560711,0.05627154,0.05674822,0.055846885,0.05643158,0.05546454,0.055482257,0.055641074,0.056215584,0.056946494,0.056378458,0.055883992,0.055978023
14,0.0390339,0.055645086,0.05749806,0.057513833,0.05645162,0.05609375,0.05628735,0.057008803,0.055611636,0.05590151,0.054441214,0.056162897,0.05479415,0.05470759,0.05569522,0.056729868,0.055681407,0.05548199
15,0.034221742,0.05789304,0.055528127,0.056689646,0.058041506,0.056770574,0.05598823,0.054906532,0.056081653,0.056031756,0.05647661,0.057219736,0.055271614,0.05612295,0.055921808,0.05808226,0.056466624,0.05574453
16,0.039130334,0.05743543,0.056596845,0.05467385,0.05655753,0.056434873,0.056866817,0.0562004,0.054557845,0.05589127,0.05425622,0.053925738,0.055028576,0.05474127,0.053199757,0.055407733,0.05388444,0.054807127
17,0.03635778,0.0546348,0.05510717,0.055986106,0.055003203,0.05671598,0.055093538,0.05601954,0.05634939,0.055263598,0.0528826,0.054122422,0.055231687,0.054966103,0.054218743,0.055223666,0.05684043,0.055603817
18,0.043998,0.054774377,0.054220907,0.05490783,0.05701657,0.05452732,0.056862887,0.054593213,0.05442807,0.054856043,0.054901134,0.05540399,0.056136794,0.055467047,0.055942334,0.05490452,0.05656231,0.05465578
19,0.03200852,0.0552592,0.055978794,0.055124875,0.055754416,0.054493252,0.05532556,0.05488481,0.055058755,0.056922175,0.05493064,0.05523042,0.056653783,0.054643966,0.05652845,0.055556007,0.05388453,0.055517413
20,0.03344901,0.054649502,0.054963216,0.055280767,0.057533767,0.056057546,0.05679796,0.056388598,0.05359694,0.054815814,0.054471508,0.05514661,0.052969497,0.053353526,0.053598344,0.05383067,0.055023037,0.054606944
21,0.056036316,0.05380001,0.05628696,0.054217607,0.0541372,0.055431362,0.05593673,0.05408232,0.055051804,0.055086046,0.054846417,0.055090275,0.05438709,0.05359934,0.053761162,0.05344378,0.054688547,0.054149646
22,0.035455305,0.053634137,0.05283836,0.05554452,0.05370618,0.054043215,0.05462584,0.056331806,0.05274493,0.054367054,0.055120043,0.054826055,0.05498511,0.053988103,0.0540895,0.05642188,0.055347253,0.05429503
23,0.03187049,0.053131185,0.054406915,0.054188404,0.053799618,0.056147706,0.05341636,0.052097194,0.05405894,0.053881608,0.054269962,0.054664556,0.055372454,0.05517517,0.05616561,0.054148465,0.055359475,0.056802843
24,0.032789048,0.055598184,0.055599865,0.055892736,0.05542057,0.055907562,0.055372253,0.056549907,0.057178423,0.057319377,0.05528313,0.05632306,0.05697694,0.056325004,0.0552174,0.057104986,0.054586962,0.05594911
25,0.039360143,0.056025725,0.054324184,0.053491566,0.05524816,0.05380291,0.055405986,0.05541862,0.055268157,0.054689616,0.055847004,0.05539121,0.05588076,0.057559434,0.056411743,0.055737782,0.05545912,0.056436706
26,0.032803185,0.05491369,0.055629898,0.056007717,0.055640884,0.05563754,0.055044618,0.05669363,0.0575486,0.054410975,0.05507885,0.05508784,0.055393685,0.055608276,0.054108873,0.055279654,0.05618098,0.053137086
27,0.033952378,0.056149203,0.056573126,0.056513432,0.054058056,0.05515567,0.055758275,0.055896703,0.05486351,0.05798874,0.056572348,0.055056117,0.05620061,0.05583062,0.057112373,0.055317827,0.056897536,0.057103407
28,0.03287704,0.057009116,0.056356084,0.058001574,0.057875972,0.0557702,0.057945613,0.05615011,0.05635151,0.056782357,0.05427022,0.055727284,0.055586863,0.055237647,0.053335328,0.055963885,0.055377357,0.054226168
29,0.037368264,0.05380353,0.055030458,0.054323703,0.054690626,0.054299828,0.05564609,0.05599158,0.05413226,0.054201733,0.054247078,0.05272393,0.054029122,0.05576407,0.055814747,0.0532017,0.054270174,0.05321609
30,0.03519175,0.05457259,0.05431995,0.056758348,0.052541733,0.053952016,0.054253176,0.053304892,0.054308303,0.05375344,0.054792803,0.055153735,0.05554987,0.05429368,0.05466126,0.05378706,0.0539304,0.054231115
31,0.03772682,0.05505021,0.055227812,0.0559698,0.054537464,0.055590965,0.054682653,0.05739238,0.058006715,0.055179745,0.056135077,0.0578679,0.056927618,0.05644948,0.05888074,0.055297963,0.05664098,0.054706983
32,0.03683023,0.05717232,0.056112822,0.05551258,0.05549971,0.05677641,0.05668104,0.05700203,0.05771347,0.05538099,0.05535466,0.055927522,0.056649435,0.055484783,0.055292882,0.054742914,0.054406047,0.05702461
33,0.035201732,0.05681838,0.05739938,0.057474162,0.055899564,0.055583175,0.054672103,0.056633197,0.05664942,0.056567695,0.05596015,0.054512486,0.055343788,0.05562009,0.055720553,0.05457038,0.053830016,0.05518274
34,0.038619597,0.05659671,0.055616833,0.054952912,0.055524357,0.055600666,0.05577472,0.0540137,0.05468532,0.05543468,0.055565707,0.05493633,0.05559837,0.056173444,0.05680924,0.054336775,0.056811955,0.055804636
35,0.04017715,0.056621373,0.056936435,0.056655258,0.05604629,0.056777935,0.057507683,0.05501724,0.058212124,0.057714947,0.05756197,0.05737376,0.056289557,0.05754947,0.056698136,0.0583502,0.058044452,0.058263645
36,0.038166728,0.057145175,0.059372105,0.059806667,0.05722147,0.056593277,0.057788767,0.058199584,0.056196332,0.0570238,0.057740487,0.05748114,0.056845147,0.057368014,0.057411227,0.058365643,0.05876511,0.058401994
37,0.036604,0.05852789,0.05887954,0.05798088,0.05807585,0.05673281,0.05695979,0.05762061,0.05848215,0.05582944,0.058550857,0.054806836,0.056522362,0.056379624,0.05752546,0.05587452,0.056752983,0.058014646
38,0.042179786,0.05599268,0.056104813,0.05793398,0.057681408,0.056653567,0.054621644,0.055319455,0.054383118,0.055736996,0.055362225,0.056357235,0.056473408,0.05684061,0.05752782,0.05809136,0.05750002,0.056722246
39,0.034104362,0.05831004,0.058221903,0.056765746,0.05917745,0.057033397,0.058764976,0.058622923,0.058421075,0.05848572,0.058183536,0.057227537,0.05761807,0.055866215,0.057844166,0.055377074,0.053616896,0.05771345
40,0.03626445,0.057530787,0.05613319,0.058182273,0.057574462,0.05792369,0.058964938,0.057916597,0.05778466,0.058829177,0.057468742,0.059179183,0.05914287,0.058311153,0.05720054,0.057373054,0.056753654,0.05766334
41,0.03877725,0.057279065,0.055908624,0.057390023,0.05773472,0.0574208,0.058393877,0.058101233,0.058861982,0.05660896,0.059469454,0.058648326,0.058242187,0.059106518,0.05871906,0.058504026,0.058843452,0.058554735
42,0.058735956,0.05748596,0.058082692,0.05986061,0.058888864,0.058033243,0.05733935,0.058969952,0.059243295,0.058403295,0.056737997,0.058846865,0.059051163,0.059133463,0.057242073,0.057481878,0.058570076,0.05740798
43,0.03869692,0.057413474,0.05867553,0.058098406,0.058133367,0.057974704,0.05929863,0.057826452,0.058439918,0.05911917,0.057308435,0.056544803,0.05678514,0.055685494,0.05817305,0.05690909,0.05756906,0.05656294
44,0.05801773,0.05654766,0.057320092,0.05793721,0.05720402,0.057086058,0.05847089,0.056562744,0.058239803,0.05740543,0.0575964,0.058264468,0.056858275,0.0574492,0.0568099,0.057144072,0.057404827,0.057457637
